"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3308","REG-MO-008 — manual refresh reloads widgets without duplication","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","1166","REG-CJA-014 — Path Analytics Paths vs Pages toggle shows table data under each tab","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","6526","REG-BCJA-027 — combination: tab switches + filters open/close without overlay block","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","206","REG-CWV-023 — Customize Table opens with include/exclude/reset/default/save","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","173","REG-MO-026 — Campaigns Over Time metric buttons visible","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","216","REG-MO-006 — dashboard header controls are attached/visible","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","250","REG-CWV-027 — Performance By Geography world map renders","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","22216","REG-MO-049 — combination lookback + campaign metric + refresh without duplicates","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","3218","REG-BCJA-009 — Campaigns search / clear when search control exists","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","142","REG-CWV-001 — page loads via BI Core Web Vitals menu/route with correct title","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","434","REG-CJA-029 — responsive narrow desktop keeps tabs reachable","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","339","REG-CWV-035 — Favorites section optional soft-check via left nav","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","10642","REG-CJA-021 — apply Time Period Last 24 hours refreshes page","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","1786","REG-BCJA-010 — Campaigns pager info and export options soft-check","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","14","REG-MO-007 — dashboard selector exposes non-blank unique options","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","2470","REG-CWV-004 — top filter badges visible after View Filters","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","158","REG-CJA-013 — Path Analytics hierarchy / overview metrics render","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","1500","REG-BCJA-003 — selected site is GDC Test Site 2 and quick-filter badges are present","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","20894","authenticate and select profile site","smoke-setup","2026-08-03","passed","2026-08-03","","smoke_tests\auth.setup.ts","",""
"","26925","REG-MO-015 — Auto Refresh options enumerate; sample two safe values and restore","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","138","REG-CWV-014 — top filter combo: Device Desktop + Browser Firefox","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
